date,sku_id,units_sold,unit_price,promotion
29-10-2025,219,25,700,0
29-10-2025,113,30,1200,0
29-10-2025,250,37,550,1
29-10-2025,141,31,999,0
29-10-2025,204,26,1500,0
29-10-2025,291,11,650,0
29-10-2025,256,27,350,0
29-10-2025,240,27,350,0
29-10-2025,114,22,350,0
29-10-2025,272,27,999,0
29-10-2025,168,42,650,1
29-10-2025,111,27,450,0
29-10-2025,292,25,999,0
29-10-2025,139,25,250,0
29-10-2025,165,27,250,0
29-10-2025,129,27,700,0
29-10-2025,225,43,850,1
29-10-2025,274,28,350,0
29-10-2025,204,36,1500,1
29-10-2025,274,26,350,0
29-10-2025,288,44,350,1
29-10-2025,275,30,700,0
29-10-2025,133,28,550,1
29-10-2025,142,35,1500,0
29-10-2025,160,26,350,0
29-10-2025,228,18,350,0
29-10-2025,273,31,450,0
29-10-2025,163,26,1500,0
29-10-2025,234,30,650,1
29-10-2025,138,24,450,0
29-10-2025,209,20,450,0
29-10-2025,256,22,350,0
29-10-2025,179,33,1200,0
29-10-2025,133,28,550,0
29-10-2025,183,24,850,0
29-10-2025,253,38,350,1
29-10-2025,287,22,250,0
29-10-2025,224,23,1500,0
29-10-2025,235,32,850,0
29-10-2025,184,15,450,0
29-10-2025,286,28,650,1
29-10-2025,274,30,350,0
29-10-2025,295,22,450,0
29-10-2025,273,31,450,0
29-10-2025,210,24,250,0
29-10-2025,293,43,999,1
29-10-2025,222,29,1200,0
29-10-2025,221,29,850,1
29-10-2025,232,25,700,0
29-10-2025,138,44,450,1
29-10-2025,268,26,999,0
29-10-2025,173,41,1200,1
29-10-2025,232,29,700,0
29-10-2025,269,40,250,1
29-10-2025,123,21,450,0
29-10-2025,161,26,700,0
29-10-2025,289,30,999,0
29-10-2025,173,38,1200,1
29-10-2025,233,26,550,0
29-10-2025,213,45,350,1
29-10-2025,274,30,350,0
29-10-2025,203,24,550,0
29-10-2025,185,29,550,1
29-10-2025,104,28,1500,0
29-10-2025,195,24,650,0
29-10-2025,218,24,250,0
29-10-2025,238,35,1500,1
29-10-2025,257,35,550,1
29-10-2025,256,16,350,0
29-10-2025,192,26,1500,0
29-10-2025,116,21,1200,0
29-10-2025,151,20,1200,0
29-10-2025,182,14,350,0
29-10-2025,296,27,650,1
29-10-2025,254,25,550,0
29-10-2025,279,32,650,0
29-10-2025,299,41,850,1
29-10-2025,127,39,999,1
29-10-2025,103,30,700,0
29-10-2025,215,12,550,0
29-10-2025,153,28,650,0
29-10-2025,274,43,350,1
29-10-2025,193,35,999,1
29-10-2025,102,18,1500,0
29-10-2025,145,45,850,1
29-10-2025,169,27,250,0
29-10-2025,106,38,1200,1
29-10-2025,164,36,250,1
29-10-2025,208,34,250,0
29-10-2025,279,22,650,0
29-10-2025,230,25,999,0
29-10-2025,119,23,650,0
29-10-2025,184,32,450,1
29-10-2025,254,28,550,0
29-10-2025,174,17,650,1
29-10-2025,213,18,350,0
29-10-2025,298,22,550,1
29-10-2025,128,28,350,0
29-10-2025,196,17,550,0
29-10-2025,222,21,1200,0
29-10-2025,260,30,700,0
29-10-2025,268,19,999,0
29-10-2025,158,34,450,1
29-10-2025,194,34,350,1
29-10-2025,267,24,450,0
29-10-2025,268,22,999,0
29-10-2025,265,35,650,1
29-10-2025,234,25,650,0
29-10-2025,154,38,1200,1
29-10-2025,174,23,650,0
29-10-2025,232,28,700,0
29-10-2025,151,40,1200,0
29-10-2025,237,39,999,1
29-10-2025,204,44,1500,1
29-10-2025,189,32,650,1
29-10-2025,172,16,850,0
29-10-2025,255,26,850,0
29-10-2025,194,31,350,0
29-10-2025,162,19,1200,0
29-10-2025,177,48,650,1
29-10-2025,197,30,350,0
29-10-2025,224,41,1500,1
30-10-2025,299,30,850,0
30-10-2025,169,20,250,0
30-10-2025,136,30,350,0
30-10-2025,296,25,650,0
30-10-2025,130,20,250,0
30-10-2025,281,49,999,1
30-10-2025,129,39,700,1
30-10-2025,173,18,1200,0
30-10-2025,300,26,1200,0
30-10-2025,134,18,999,0
30-10-2025,132,28,850,0
30-10-2025,222,30,1200,0
30-10-2025,139,28,250,0
30-10-2025,105,24,650,0
30-10-2025,239,44,1500,1
30-10-2025,292,28,999,0
30-10-2025,252,36,850,1
30-10-2025,293,28,999,0
30-10-2025,206,31,700,0
30-10-2025,223,26,250,0
30-10-2025,297,17,1200,0
30-10-2025,201,40,850,1
30-10-2025,108,25,650,0
30-10-2025,148,30,550,0
30-10-2025,225,20,850,0
30-10-2025,272,34,999,1
30-10-2025,222,23,1200,0
30-10-2025,182,39,350,1
30-10-2025,165,27,250,0
30-10-2025,237,25,999,0
30-10-2025,280,45,450,1
30-10-2025,156,27,999,0
30-10-2025,211,28,1200,0
30-10-2025,186,24,850,0
30-10-2025,150,32,999,0
30-10-2025,182,38,350,1
30-10-2025,118,19,850,0
30-10-2025,207,29,700,0
30-10-2025,122,33,450,0
30-10-2025,195,31,650,1
30-10-2025,280,29,450,1
30-10-2025,130,31,250,0
30-10-2025,151,27,1200,0
30-10-2025,245,17,550,0
30-10-2025,282,22,700,1
30-10-2025,292,28,999,0
30-10-2025,125,42,650,1
30-10-2025,148,25,550,0
30-10-2025,297,25,1200,0
30-10-2025,202,39,550,1
30-10-2025,267,22,450,0
30-10-2025,103,20,700,0
30-10-2025,124,29,350,1
30-10-2025,141,45,999,1
30-10-2025,118,23,850,0
30-10-2025,279,33,650,0
30-10-2025,261,19,850,0
30-10-2025,179,21,1200,0
30-10-2025,116,22,1200,0
30-10-2025,122,36,450,0
30-10-2025,153,36,650,1
30-10-2025,246,25,350,0
30-10-2025,261,26,850,0
30-10-2025,208,27,250,0
30-10-2025,282,28,700,0
30-10-2025,286,39,650,1
30-10-2025,254,24,550,0
30-10-2025,116,21,1200,0
30-10-2025,278,29,450,0
30-10-2025,282,27,700,0
30-10-2025,212,28,1500,0
30-10-2025,220,26,350,0
30-10-2025,256,35,350,0
30-10-2025,219,18,700,0
30-10-2025,169,23,250,0
30-10-2025,240,26,350,0
30-10-2025,258,31,1200,0
30-10-2025,129,22,700,0
30-10-2025,236,28,350,0
30-10-2025,135,30,350,0
30-10-2025,215,19,550,0
30-10-2025,122,26,450,0
30-10-2025,299,35,850,1
30-10-2025,234,28,650,0
30-10-2025,194,24,350,0
30-10-2025,201,34,850,1
30-10-2025,224,33,1500,1
30-10-2025,125,24,650,0
30-10-2025,202,32,550,0
30-10-2025,244,26,550,0
30-10-2025,153,27,650,0
30-10-2025,196,34,550,0
30-10-2025,167,19,450,0
30-10-2025,133,36,550,1
30-10-2025,296,22,650,0
30-10-2025,219,22,700,0
30-10-2025,179,43,1200,1
30-10-2025,168,16,650,0
30-10-2025,236,36,350,1
30-10-2025,122,32,450,0
30-10-2025,214,26,450,0
30-10-2025,147,32,850,0
30-10-2025,278,30,450,1
30-10-2025,257,34,550,1
30-10-2025,252,45,850,1
30-10-2025,130,23,250,0
30-10-2025,117,35,250,0
30-10-2025,192,24,1500,0
30-10-2025,172,20,850,0
30-10-2025,245,31,550,0
30-10-2025,243,28,850,0
30-10-2025,180,32,250,1
30-10-2025,133,23,550,0
30-10-2025,165,25,250,0
30-10-2025,201,27,850,0
30-10-2025,151,24,1200,0
30-10-2025,164,33,250,0
30-10-2025,149,40,1200,1
30-10-2025,113,24,1200,0
30-10-2025,221,28,850,0
30-10-2025,300,20,1200,0
30-10-2025,291,32,650,0
30-10-2025,286,30,650,0
30-10-2025,232,30,700,0
30-10-2025,250,28,550,0
30-10-2025,113,28,1200,0
30-10-2025,141,16,999,0
30-10-2025,242,24,450,0
30-10-2025,298,29,550,0
30-10-2025,282,22,700,0
30-10-2025,227,28,450,0
30-10-2025,122,27,450,0
30-10-2025,294,21,850,0
30-10-2025,164,41,250,1
30-10-2025,109,23,550,0
30-10-2025,254,24,550,0
30-10-2025,135,31,350,0
30-10-2025,161,29,700,1
31-10-2025,236,13,350,0
31-10-2025,294,21,850,0
31-10-2025,282,27,700,0
31-10-2025,133,33,550,1
31-10-2025,136,44,350,1
31-10-2025,262,35,550,1
31-10-2025,164,29,250,0
31-10-2025,116,31,1200,0
31-10-2025,218,25,250,0
31-10-2025,232,37,700,0
31-10-2025,300,19,1200,0
31-10-2025,198,36,1200,1
31-10-2025,260,24,700,0
31-10-2025,207,17,700,0
31-10-2025,285,34,850,0
31-10-2025,198,18,1200,0
31-10-2025,236,31,350,1
31-10-2025,293,29,999,1
31-10-2025,276,32,1500,0
31-10-2025,181,25,450,0
31-10-2025,202,22,550,0
31-10-2025,219,31,700,0
31-10-2025,125,18,650,0
31-10-2025,147,26,850,0
31-10-2025,242,26,450,0
31-10-2025,115,30,999,0
31-10-2025,221,19,850,0
31-10-2025,197,33,350,1
31-10-2025,198,41,1200,1
31-10-2025,270,27,850,0
31-10-2025,155,25,850,0
31-10-2025,259,30,650,0
31-10-2025,257,23,550,0
31-10-2025,299,26,850,0
31-10-2025,265,27,650,0
31-10-2025,202,46,550,1
31-10-2025,173,31,1200,0
31-10-2025,257,27,550,0
31-10-2025,286,39,650,1
31-10-2025,157,38,1200,1
31-10-2025,174,27,650,1
31-10-2025,200,45,850,1
31-10-2025,122,39,450,1
31-10-2025,163,24,1500,0
31-10-2025,134,43,999,1
31-10-2025,255,16,850,0
31-10-2025,199,27,650,0
31-10-2025,221,34,850,0
31-10-2025,116,14,1200,0
31-10-2025,215,24,550,0
31-10-2025,244,21,550,0
31-10-2025,238,24,1500,0
31-10-2025,260,34,700,0
31-10-2025,123,32,450,0
31-10-2025,210,47,250,1
31-10-2025,197,41,350,1
31-10-2025,279,34,650,1
31-10-2025,239,29,1500,0
31-10-2025,291,54,650,1
31-10-2025,106,22,1200,0
31-10-2025,190,24,350,0
31-10-2025,241,20,650,0
31-10-2025,118,25,850,0
31-10-2025,231,23,550,0
31-10-2025,147,23,850,0
31-10-2025,115,36,999,1
31-10-2025,232,54,700,1
31-10-2025,186,23,850,0
31-10-2025,182,24,350,0
31-10-2025,166,33,850,1
31-10-2025,238,42,1500,1
31-10-2025,224,27,1500,1
31-10-2025,234,24,650,0
31-10-2025,258,41,1200,1
31-10-2025,222,37,1200,1
31-10-2025,115,23,999,0
31-10-2025,132,45,850,1
31-10-2025,299,33,850,1
31-10-2025,158,26,450,0
31-10-2025,186,27,850,0
31-10-2025,176,46,1200,1
31-10-2025,299,30,850,0
31-10-2025,265,27,650,1
31-10-2025,197,30,350,0
31-10-2025,237,32,999,0
31-10-2025,211,26,1200,0
31-10-2025,229,30,1200,0
31-10-2025,291,19,650,0
31-10-2025,235,24,850,0
31-10-2025,123,21,450,0
31-10-2025,201,19,850,0
31-10-2025,264,24,250,0
31-10-2025,108,20,650,0
31-10-2025,172,22,850,0
31-10-2025,141,22,999,0
31-10-2025,245,20,550,0
31-10-2025,129,21,700,0
31-10-2025,225,28,850,0
31-10-2025,113,25,1200,1
31-10-2025,285,28,850,1
31-10-2025,164,31,250,1
31-10-2025,182,33,350,0
31-10-2025,258,23,1200,0
31-10-2025,176,23,1200,0
31-10-2025,124,34,350,0
31-10-2025,281,27,999,0
31-10-2025,123,18,450,0
31-10-2025,200,22,850,0
31-10-2025,125,34,650,0
31-10-2025,240,22,350,0
31-10-2025,154,37,1200,1
31-10-2025,287,30,250,1
31-10-2025,141,22,999,0
31-10-2025,234,34,650,0
31-10-2025,103,47,700,1
31-10-2025,123,16,450,0
31-10-2025,156,20,999,0
31-10-2025,277,25,999,1
31-10-2025,300,48,1200,1
31-10-2025,223,18,250,0
31-10-2025,168,23,650,0
31-10-2025,163,39,1500,1
31-10-2025,143,41,700,1
31-10-2025,169,40,250,0
31-10-2025,200,31,850,0
31-10-2025,238,30,1500,0
31-10-2025,146,28,999,0
31-10-2025,108,48,650,1
31-10-2025,212,52,1500,1
31-10-2025,149,20,1200,0
31-10-2025,181,22,450,0
31-10-2025,243,25,850,0
31-10-2025,280,29,450,0
31-10-2025,207,25,700,0
31-10-2025,286,25,650,0
31-10-2025,154,39,1200,1
31-10-2025,243,21,850,0
01-11-2025,296,20,650,0
01-11-2025,144,26,650,0
01-11-2025,248,17,700,0
01-11-2025,195,22,650,0
01-11-2025,277,22,999,0
01-11-2025,162,37,1200,1
01-11-2025,293,30,999,1
01-11-2025,260,24,700,0
01-11-2025,242,23,450,0
01-11-2025,106,30,1200,0
01-11-2025,117,29,250,0
01-11-2025,233,25,550,0
01-11-2025,196,30,550,1
01-11-2025,165,28,250,0
01-11-2025,269,19,250,0
01-11-2025,197,38,350,1
01-11-2025,192,23,1500,0
01-11-2025,165,35,250,0
01-11-2025,297,42,1200,1
01-11-2025,173,34,1200,1
01-11-2025,152,20,700,0
01-11-2025,235,22,850,0
01-11-2025,107,22,550,0
01-11-2025,220,29,350,0
01-11-2025,213,31,350,0
01-11-2025,149,41,1200,1
01-11-2025,254,28,550,0
01-11-2025,109,26,550,0
01-11-2025,297,34,1200,0
01-11-2025,272,45,999,1
01-11-2025,136,24,350,0
01-11-2025,199,38,650,1
01-11-2025,140,29,999,0
01-11-2025,224,30,1500,0
01-11-2025,171,24,700,0
01-11-2025,198,34,1200,0
01-11-2025,292,26,999,0
01-11-2025,224,18,1500,0
01-11-2025,274,25,350,0
01-11-2025,226,16,250,0
01-11-2025,195,43,650,1
01-11-2025,104,34,1500,1
01-11-2025,118,32,850,0
01-11-2025,207,19,700,0
01-11-2025,201,25,850,0
01-11-2025,201,27,850,0
01-11-2025,270,29,850,0
01-11-2025,120,15,850,0
01-11-2025,232,25,700,0
01-11-2025,250,25,550,0
01-11-2025,230,31,999,1
01-11-2025,148,22,550,0
01-11-2025,182,27,350,0
01-11-2025,111,20,450,0
01-11-2025,136,24,350,0
01-11-2025,261,27,850,0
01-11-2025,224,25,1500,1
01-11-2025,274,24,350,0
01-11-2025,239,23,1500,0
01-11-2025,149,25,1200,0
01-11-2025,263,24,1200,0
01-11-2025,238,19,1500,0
01-11-2025,139,38,250,1
01-11-2025,101,23,250,0
01-11-2025,253,24,350,0
01-11-2025,245,32,550,0
01-11-2025,118,47,850,1
01-11-2025,193,42,999,1
01-11-2025,283,44,650,1
01-11-2025,259,21,650,0
01-11-2025,264,18,250,0
01-11-2025,179,37,1200,1
01-11-2025,125,23,650,0
01-11-2025,171,33,700,1
01-11-2025,238,41,1500,1
01-11-2025,269,35,250,0
01-11-2025,229,33,1200,0
01-11-2025,108,40,650,1
01-11-2025,219,28,700,0
01-11-2025,138,26,450,0
01-11-2025,222,32,1200,0
01-11-2025,183,34,850,1
01-11-2025,207,22,700,0
01-11-2025,220,32,350,0
01-11-2025,228,22,350,0
01-11-2025,102,21,1500,0
01-11-2025,294,31,850,0
01-11-2025,216,24,1200,0
01-11-2025,202,32,550,0
01-11-2025,176,21,1200,0
01-11-2025,121,27,450,0
01-11-2025,227,28,450,0
01-11-2025,173,22,1200,0
01-11-2025,282,24,700,0
01-11-2025,232,14,700,0
01-11-2025,189,32,650,0
01-11-2025,107,41,550,1
01-11-2025,211,27,1200,0
01-11-2025,270,31,850,1
01-11-2025,193,29,999,0
01-11-2025,231,19,550,0
01-11-2025,124,32,350,0
01-11-2025,182,27,350,0
01-11-2025,259,27,650,0
01-11-2025,185,35,550,1
01-11-2025,278,26,450,0
01-11-2025,182,28,350,0
01-11-2025,263,27,1200,0
01-11-2025,229,28,1200,1
01-11-2025,290,35,999,1
01-11-2025,207,24,700,0
01-11-2025,194,24,350,0
01-11-2025,171,31,700,1
01-11-2025,231,23,550,0
01-11-2025,297,15,1200,0
01-11-2025,134,26,999,0
01-11-2025,288,22,350,0
01-11-2025,296,31,650,1
01-11-2025,254,22,550,0
01-11-2025,217,22,650,0
01-11-2025,273,27,450,1
01-11-2025,153,47,650,1
01-11-2025,227,28,450,0
01-11-2025,262,28,550,0
01-11-2025,262,27,550,0
01-11-2025,218,27,250,0
01-11-2025,178,24,450,0
01-11-2025,290,25,999,0
01-11-2025,235,32,850,0
01-11-2025,254,25,550,1
01-11-2025,225,30,850,0
01-11-2025,276,19,1500,0
01-11-2025,196,18,550,0
01-11-2025,210,44,250,1
01-11-2025,261,22,850,0
01-11-2025,204,21,1500,0
01-11-2025,149,32,1200,0
02-11-2025,252,24,850,0
02-11-2025,176,26,1200,0
02-11-2025,122,29,450,0
02-11-2025,175,23,850,0
02-11-2025,111,47,450,1
02-11-2025,276,24,1500,0
02-11-2025,297,31,1200,1
02-11-2025,154,24,1200,0
02-11-2025,284,21,250,0
02-11-2025,243,18,850,0
02-11-2025,292,23,999,0
02-11-2025,133,30,550,0
02-11-2025,113,50,1200,1
02-11-2025,285,24,850,0
02-11-2025,154,18,1200,0
02-11-2025,220,25,350,0
02-11-2025,281,19,999,0
02-11-2025,169,19,250,0
02-11-2025,118,30,850,0
02-11-2025,259,30,650,0
02-11-2025,191,33,1500,0
02-11-2025,105,23,650,0
02-11-2025,169,29,250,0
02-11-2025,207,30,700,0
02-11-2025,276,27,1500,0
02-11-2025,146,30,999,1
02-11-2025,204,23,1500,0
02-11-2025,137,23,999,0
02-11-2025,159,26,350,0
02-11-2025,153,33,650,1
02-11-2025,205,26,1200,0
02-11-2025,233,24,550,0
02-11-2025,123,38,450,1
02-11-2025,116,16,1200,0
02-11-2025,247,40,700,1
02-11-2025,159,27,350,0
02-11-2025,224,31,1500,0
02-11-2025,116,49,1200,1
02-11-2025,221,18,850,0
02-11-2025,282,21,700,0
02-11-2025,188,23,550,0
02-11-2025,216,45,1200,1
02-11-2025,159,23,350,0
02-11-2025,158,32,450,0
02-11-2025,114,20,350,0
02-11-2025,196,20,550,0
02-11-2025,290,24,999,0
02-11-2025,124,26,350,1
02-11-2025,184,20,450,0
02-11-2025,268,27,999,1
02-11-2025,200,26,850,0
02-11-2025,253,24,350,0
02-11-2025,176,41,1200,0
02-11-2025,221,26,850,0
02-11-2025,298,34,550,0
02-11-2025,220,22,350,0
02-11-2025,260,23,700,0
02-11-2025,239,26,1500,0
02-11-2025,120,24,850,0
02-11-2025,133,21,550,0
02-11-2025,222,35,1200,1
02-11-2025,170,25,250,0
02-11-2025,197,42,350,1
02-11-2025,197,31,350,0
02-11-2025,259,29,650,0
02-11-2025,299,23,850,0
02-11-2025,300,18,1200,0
02-11-2025,116,30,1200,0
02-11-2025,249,28,700,0
02-11-2025,246,16,350,0
02-11-2025,273,16,450,0
02-11-2025,186,31,850,1
02-11-2025,201,36,850,1
02-11-2025,191,21,1500,0
02-11-2025,175,22,850,0
02-11-2025,150,32,999,0
02-11-2025,229,27,1200,0
02-11-2025,104,24,1500,0
02-11-2025,250,25,550,0
02-11-2025,269,36,250,1
02-11-2025,146,30,999,0
02-11-2025,143,36,700,0
02-11-2025,201,34,850,1
02-11-2025,270,41,850,1
02-11-2025,123,26,450,0
02-11-2025,187,26,450,0
02-11-2025,144,37,650,1
02-11-2025,271,29,850,0
02-11-2025,277,28,999,0
02-11-2025,117,32,250,1
02-11-2025,129,34,700,1
02-11-2025,132,13,850,0
02-11-2025,263,25,1200,0
02-11-2025,281,17,999,0
02-11-2025,175,31,850,1
02-11-2025,132,39,850,1
02-11-2025,233,19,550,0
02-11-2025,279,27,650,1
02-11-2025,283,26,650,0
02-11-2025,190,24,350,0
02-11-2025,257,32,550,0
02-11-2025,292,19,999,1
02-11-2025,266,26,700,0
02-11-2025,195,42,650,1
02-11-2025,153,34,650,1
02-11-2025,175,33,850,1
02-11-2025,173,25,1200,0
02-11-2025,298,31,550,0
02-11-2025,247,28,700,0
02-11-2025,272,29,999,0
02-11-2025,256,25,350,0
02-11-2025,196,25,550,0
02-11-2025,259,25,650,0
02-11-2025,228,22,350,0
02-11-2025,249,26,700,0
02-11-2025,161,31,700,0
02-11-2025,147,19,850,0
02-11-2025,137,27,999,0
02-11-2025,158,29,450,0
02-11-2025,296,25,650,0
02-11-2025,289,25,999,0
02-11-2025,130,27,250,0
02-11-2025,211,22,1200,0
02-11-2025,289,27,999,0
02-11-2025,251,21,999,0
02-11-2025,223,19,250,0
02-11-2025,220,29,350,0
02-11-2025,166,50,850,1
02-11-2025,285,23,850,0
02-11-2025,117,35,250,1
02-11-2025,274,34,350,1
02-11-2025,275,26,700,0
02-11-2025,153,26,650,1
02-11-2025,203,18,550,0
02-11-2025,277,30,999,0
02-11-2025,195,35,650,0
02-11-2025,161,21,700,0
02-11-2025,115,27,999,1
03-11-2025,189,41,650,1
03-11-2025,156,23,999,0
03-11-2025,271,37,850,1
03-11-2025,273,45,450,1
03-11-2025,165,36,250,0
03-11-2025,143,19,700,0
03-11-2025,159,27,350,0
03-11-2025,181,23,450,0
03-11-2025,234,24,650,0
03-11-2025,131,19,250,0
03-11-2025,300,22,1200,0
03-11-2025,241,47,650,1
03-11-2025,127,28,999,0
03-11-2025,163,19,1500,0
03-11-2025,241,20,650,0
03-11-2025,201,37,850,0
03-11-2025,206,34,700,1
03-11-2025,109,34,550,0
03-11-2025,183,20,850,0
03-11-2025,223,40,250,1
03-11-2025,250,46,550,1
03-11-2025,190,49,350,1
03-11-2025,211,45,1200,1
03-11-2025,145,27,850,0
03-11-2025,260,47,700,1
03-11-2025,240,24,350,0
03-11-2025,249,26,700,0
03-11-2025,234,24,650,0
03-11-2025,298,39,550,1
03-11-2025,276,22,1500,0
03-11-2025,263,39,1200,1
03-11-2025,168,21,650,0
03-11-2025,114,32,350,0
03-11-2025,101,24,250,0
03-11-2025,256,26,350,0
03-11-2025,280,21,450,0
03-11-2025,230,22,999,0
03-11-2025,245,21,550,0
03-11-2025,118,21,850,0
03-11-2025,214,23,450,0
03-11-2025,222,23,1200,0
03-11-2025,132,38,850,1
03-11-2025,251,26,999,0
03-11-2025,168,41,650,1
03-11-2025,140,29,999,0
03-11-2025,240,25,350,0
03-11-2025,187,43,450,1
03-11-2025,208,29,250,0
03-11-2025,209,24,450,0
03-11-2025,225,23,850,0
03-11-2025,183,22,850,0
03-11-2025,263,21,1200,0
03-11-2025,276,22,1500,0
03-11-2025,197,46,350,1
03-11-2025,134,32,999,1
03-11-2025,156,21,999,0
03-11-2025,255,28,850,0
03-11-2025,152,29,700,0
03-11-2025,256,23,350,0
03-11-2025,233,26,550,0
03-11-2025,190,21,350,0
03-11-2025,126,21,1200,0
03-11-2025,208,35,250,1
03-11-2025,239,19,1500,0
03-11-2025,131,33,250,1
03-11-2025,265,33,650,0
03-11-2025,140,22,999,0
03-11-2025,183,25,850,0
03-11-2025,207,23,700,0
03-11-2025,248,39,700,1
03-11-2025,145,32,850,0
03-11-2025,168,28,650,0
03-11-2025,262,28,550,0
03-11-2025,166,27,850,0
03-11-2025,224,24,1500,0
03-11-2025,180,20,250,0
03-11-2025,112,26,700,0
03-11-2025,203,18,550,0
03-11-2025,172,21,850,0
03-11-2025,153,30,650,0
03-11-2025,272,43,999,1
03-11-2025,255,28,850,0
03-11-2025,156,29,999,0
03-11-2025,205,28,1200,0
03-11-2025,244,28,550,1
03-11-2025,111,27,450,0
03-11-2025,119,36,650,1
03-11-2025,208,22,250,0
03-11-2025,287,23,250,0
03-11-2025,286,36,650,1
03-11-2025,190,23,350,0
03-11-2025,241,42,650,1
03-11-2025,199,23,650,0
03-11-2025,281,32,999,1
03-11-2025,214,31,450,0
03-11-2025,279,22,650,0
03-11-2025,173,34,1200,0
03-11-2025,287,23,250,0
03-11-2025,246,23,350,0
03-11-2025,254,19,550,0
03-11-2025,103,26,700,0
03-11-2025,262,25,550,0
03-11-2025,133,26,550,0
03-11-2025,288,33,350,0
03-11-2025,138,26,450,0
03-11-2025,266,30,700,0
03-11-2025,228,32,350,0
03-11-2025,179,22,1200,0
03-11-2025,279,31,650,0
03-11-2025,178,29,450,0
03-11-2025,113,30,1200,1
03-11-2025,116,18,1200,0
03-11-2025,271,24,850,0
03-11-2025,177,22,650,0
03-11-2025,264,37,250,1
03-11-2025,105,31,650,0
03-11-2025,116,24,1200,0
03-11-2025,298,39,550,0
03-11-2025,129,36,700,1
03-11-2025,238,19,1500,0
03-11-2025,171,22,700,0
03-11-2025,201,17,850,0
03-11-2025,123,33,450,0
03-11-2025,154,32,1200,1
03-11-2025,252,26,850,0
03-11-2025,208,27,250,0
03-11-2025,201,49,850,1
03-11-2025,289,17,999,0
03-11-2025,183,30,850,0
03-11-2025,261,17,850,0
03-11-2025,245,27,550,1
03-11-2025,193,37,999,1
03-11-2025,159,23,350,0
03-11-2025,171,45,700,1
03-11-2025,275,32,700,0
03-11-2025,162,27,1200,0
03-11-2025,231,28,550,0
04-11-2025,125,25,650,0
04-11-2025,170,19,250,0
04-11-2025,287,25,250,0
04-11-2025,208,31,250,0
04-11-2025,265,23,650,0
04-11-2025,152,46,700,1
04-11-2025,253,44,350,1
04-11-2025,297,23,1200,0
04-11-2025,286,22,650,1
04-11-2025,188,34,550,0
04-11-2025,237,19,999,0
04-11-2025,280,39,450,1
04-11-2025,263,22,1200,0
04-11-2025,296,34,650,0
04-11-2025,107,25,550,0
04-11-2025,208,23,250,0
04-11-2025,259,42,650,1
04-11-2025,246,33,350,1
04-11-2025,131,18,250,0
04-11-2025,215,16,550,0
04-11-2025,134,21,999,0
04-11-2025,119,19,650,0
04-11-2025,123,29,450,0
04-11-2025,291,32,650,0
04-11-2025,155,24,850,0
04-11-2025,192,12,1500,0
04-11-2025,152,33,700,1
04-11-2025,279,32,650,0
04-11-2025,278,22,450,0
04-11-2025,232,29,700,1
04-11-2025,266,28,700,0
04-11-2025,122,32,450,0
04-11-2025,300,21,1200,1
04-11-2025,184,20,450,0
04-11-2025,181,25,450,0
04-11-2025,140,29,999,0
04-11-2025,276,41,1500,1
04-11-2025,134,37,999,1
04-11-2025,272,41,999,1
04-11-2025,244,23,550,0
04-11-2025,255,20,850,0
04-11-2025,107,29,550,0
04-11-2025,248,30,700,0
04-11-2025,294,22,850,0
04-11-2025,179,29,1200,0
04-11-2025,190,35,350,0
04-11-2025,123,39,450,1
04-11-2025,198,25,1200,0
04-11-2025,235,20,850,0
04-11-2025,160,40,350,1
04-11-2025,249,31,700,0
04-11-2025,118,23,850,0
04-11-2025,235,35,850,1
04-11-2025,218,18,250,0
04-11-2025,146,22,999,0
04-11-2025,169,29,250,1
04-11-2025,148,35,550,0
04-11-2025,225,20,850,0
04-11-2025,228,18,350,0
04-11-2025,212,33,1500,0
04-11-2025,139,16,250,0
04-11-2025,144,31,650,1
04-11-2025,263,32,1200,0
04-11-2025,193,23,999,0
04-11-2025,188,30,550,1
04-11-2025,162,45,1200,1
04-11-2025,287,30,250,0
04-11-2025,148,27,550,0
04-11-2025,254,22,550,0
04-11-2025,254,26,550,0
04-11-2025,149,24,1200,0
04-11-2025,103,26,700,1
04-11-2025,150,18,999,0
04-11-2025,154,30,1200,0
04-11-2025,249,20,700,0
04-11-2025,207,22,700,0
04-11-2025,187,19,450,0
04-11-2025,196,37,550,1
04-11-2025,291,26,650,0
04-11-2025,289,31,999,1
04-11-2025,106,27,1200,0
04-11-2025,269,36,250,1
04-11-2025,173,25,1200,0
04-11-2025,251,22,999,0
04-11-2025,297,24,1200,0
04-11-2025,203,29,550,0
04-11-2025,225,24,850,0
04-11-2025,186,30,850,0
04-11-2025,115,23,999,0
04-11-2025,108,33,650,0
04-11-2025,173,22,1200,0
04-11-2025,265,20,650,0
04-11-2025,169,23,250,0
04-11-2025,187,28,450,0
04-11-2025,207,30,700,0
04-11-2025,165,43,250,1
04-11-2025,198,21,1200,0
04-11-2025,222,20,1200,0
04-11-2025,271,16,850,0
04-11-2025,251,32,999,0
04-11-2025,264,30,250,0
04-11-2025,205,28,1200,0
04-11-2025,240,22,350,0
04-11-2025,130,41,250,1
04-11-2025,130,39,250,1
04-11-2025,285,39,850,1
04-11-2025,221,39,850,0
04-11-2025,123,32,450,0
04-11-2025,182,24,350,0
04-11-2025,294,33,850,0
04-11-2025,105,28,650,0
